"Repository","Code Module","Maintainability Index","Total Lines of Code","Comment-to-SLOC Ratio","Logical Lines of Code","Single Line Comments (Only #)","Source Lines of Code","Multi-Line Strings","Comments","Blank Lines"
"django-rest-framework","rest_framework.authtoken.management.__init__.py","100","0","NA","0","0","0","0","0","0"
"django-rest-framework","rest_framework.authtoken.management.commands.drf_create_token.py","100","45","0.00%","23","0","34","0","0","11"
"django-rest-framework","rest_framework.authtoken.management.commands.__init__.py","100","0","NA","0","0","0","0","0","0"
"django-rest-framework","rest_framework.schemas.inspectors.py","39","504","1.84%","267","8","326","77","6","93"
"django-rest-framework","rest_framework.schemas.utils.py","91","24","8.33%","14","1","12","7","1","4"
"django-rest-framework","rest_framework.schemas.__init__.py","100","49","10.00%","9","1","20","21","2","7"
"django-rest-framework","rest_framework.schemas.generators.py","43","454","8.30%","259","21","277","67","23","89"
"django-rest-framework","rest_framework.schemas.views.py","82","33","4.16%","22","0","24","4","1","5"
"django-rest-framework","rest_framework.utils.model_meta.py","69","161","10.28%","59","3","107","20","11","31"
"django-rest-framework","rest_framework.utils.formatting.py","77","69","2.94%","41","1","34","21","1","13"
"django-rest-framework","rest_framework.utils.serializer_helpers.py","63","163","6.52%","95","6","92","26","6","39"
"django-rest-framework","rest_framework.utils.encoders.py","73","68","11.76%","51","5","51","7","6","5"
"django-rest-framework","rest_framework.utils.breadcrumbs.py","81","55","30.00%","34","9","30","8","9","8"
"django-rest-framework","rest_framework.utils.__init__.py","100","0","NA","0","0","0","0","0","0"
"django-rest-framework","rest_framework.utils.html.py","69","95","9.67%","35","3","31","46","3","15"
"django-rest-framework","rest_framework.utils.json.py","93","40","4.76%","22","0","21","6","1","13"
"django-rest-framework","rest_framework.utils.urls.py","100","26","0.00%","16","0","14","8","0","4"
"django-rest-framework","rest_framework.utils.representation.py","59","107","8.33%","67","6","72","4","6","25"
"django-rest-framework","rest_framework.utils.field_mapping.py","45","292","11.91%","151","23","193","24","23","52"
"django-rest-framework","rest_framework.utils.mediatypes.py","72","87","0.00%","48","1","43","25","0","18"
"django-rest-framework","rest_framework.utils.humanize_datetime.py","100","47","8.82%","17","2","34","3","3","8"
"django-rest-framework","rest_framework.management.__init__.py","100","0","NA","0","0","0","0","0","0"
"django-rest-framework","rest_framework.management.commands.__init__.py","100","0","NA","0","0","0","0","0","0"
"django-rest-framework","rest_framework.management.commands.generateschema.py","66","39","0.00%","21","0","30","0","0","9"
"electrum","electrum.verifier.py","56","201","26.61%","142","37","139","0","37","25"
"electrum","electrum.simple_config.py","23","580","8.05%","432","34","422","29","34","95"
"electrum","electrum.plugin.py","25","629","12.47%","452","54","457","32","57","86"
"electrum","electrum.constants.py","80","140","51.72%","69","25","87","0","45","28"
"electrum","electrum.paymentrequest_pb2.py","65","367","2.99%","40","4","334","0","10","29"
"electrum","electrum.ripemd.py","45","393","23.28%","298","57","292","6","68","38"
"electrum","electrum.i18n.py","100","81","48.97%","13","24","49","0","24","8"
"electrum","electrum.bitcoin.py","29","551","14.55%","389","51","378","15","55","107"
"electrum","electrum.bip32.py","41","269","10.15%","218","20","197","4","20","48"
"electrum","electrum.pem.py","64","191","31.18%","103","27","93","39","29","32"
"electrum","electrum.base_wizard.py","18","609","9.10%","462","43","516","0","47","50"
"electrum","electrum.interface.py","20","618","14.46%","480","61","477","0","69","80"
"electrum","electrum.blockchain.py","22","597","14.59%","473","55","466","13","68","63"
"electrum","electrum.__init__.py","100","17","0.00%","15","0","15","0","0","2"
"electrum","electrum.contacts.py","64","134","25.53%","86","24","94","0","24","16"
"electrum","electrum.commands.py","9","989","7.26%","732","99","743","36","54","111"
"electrum","electrum.old_mnemonic.py","54","1697","1.62%","34","27","1658","0","27","12"
"electrum","electrum.plot.py","44","63","0.00%","55","0","55","0","0","8"
"electrum","electrum.jsonrpc.py","78","99","56.86%","48","29","51","0","29","19"
"electrum","electrum.exchange_rate.py","12","608","2.90%","448","12","447","0","13","149"
"electrum","electrum.base_crash_reporter.py","69","134","25.00%","70","24","96","0","24","14"
"electrum","electrum.x509.py","43","344","19.91%","231","47","241","0","48","56"
"electrum","electrum.address_synchronizer.py","8","842","18.18%","650","114","649","11","118","68"
"electrum","electrum.wallet.py","0","1837","9.14%","1430","126","1443","18","132","250"
"electrum","electrum.paymentrequest.py","24","540","10.36%","432","42","434","0","45","64"
"electrum","electrum.transaction.py","0","1281","11.28%","1026","102","1001","11","113","167"
"electrum","electrum.segwit_addr.py","56","122","26.38%","85","29","72","0","19","21"
"electrum","electrum.storage.py","17","670","10.89%","509","53","523","13","57","81"
"electrum","electrum.websockets.py","72","128","34.56%","82","27","81","0","28","20"
"electrum","electrum.crypto.py","56","216","21.98%","137","30","141","0","31","45"
"electrum","electrum.msqr.py","68","94","60.52%","40","23","38","20","23","13"
"electrum","electrum.version.py","92","21","50.00%","16","1","16","0","8","4"
"electrum","electrum.qrscanner.py","71","112","49.27%","69","33","69","0","34","10"
"electrum","electrum.util.py","8","1076","8.98%","736","67","757","38","68","214"
"electrum","electrum.keystore.py","8","845","9.37%","638","56","629","6","59","154"
"electrum","electrum.daemon.py","41","332","14.44%","251","37","263","5","38","27"
"electrum","electrum.synchronizer.py","53","257","27.05%","178","43","170","13","46","31"
"electrum","electrum.mnemonic.py","60","183","28.68%","96","37","129","0","37","17"
"electrum","electrum.ecc_fast.py","48","223","8.64%","159","14","162","0","14","47"
"electrum","electrum.rsakey.py","38","541","32.11%","313","92","302","58","97","89"
"electrum","electrum.ecc.py","32","440","11.74%","327","37","315","7","37","81"
"electrum","electrum.dnssec.py","52","270","28.41%","192","50","183","0","52","37"
"electrum","electrum.coinchooser.py","45","397","34.64%","239","75","228","26","79","68"
"electrum","electrum.network.py","1","1123","12.45%","834","90","899","17","112","117"
"electrum","electrum.gui.text.py","1","526","0.90%","466","2","440","0","4","84"
"electrum","electrum.gui.__init__.py","100","5","NA","0","4","0","0","4","1"
"electrum","electrum.gui.stdio.py","32","241","4.27%","196","7","187","0","8","47"
"electrum","electrum.gui.kivy.i18n.py","73","46","5.40%","37","2","37","0","2","7"
"electrum","electrum.gui.kivy.__init__.py","90","62","112.00%","21","28","25","0","28","9"
"electrum","electrum.gui.kivy.main_window.py","0","1093","7.01%","875","57","884","25","62","127"
"electrum","electrum.gui.kivy.uix.qrcodewidget.py","54","134","4.62%","84","5","108","2","5","19"
"electrum","electrum.gui.kivy.uix.context_menu.py","100","58","4.16%","26","2","48","0","2","8"
"electrum","electrum.gui.kivy.uix.__init__.py","100","1","NA","0","0","0","0","0","1"
"electrum","electrum.gui.kivy.uix.gridview.py","61","205","3.18%","86","3","157","14","5","31"
"electrum","electrum.gui.kivy.uix.drawer.py","53","258","7.74%","151","11","155","39","12","53"
"electrum","electrum.gui.kivy.uix.screens.py","18","491","2.17%","407","9","413","4","9","65"
"electrum","electrum.gui.kivy.uix.dialogs.wallets.py","100","65","0.00%","18","0","57","0","0","8"
"electrum","electrum.gui.kivy.uix.dialogs.label_dialog.py","100","55","0.00%","11","0","52","0","0","3"
"electrum","electrum.gui.kivy.uix.dialogs.amount_dialog.py","51","148","0.00%","35","0","143","0","0","5"
"electrum","electrum.gui.kivy.uix.dialogs.invoices.py","48","169","0.00%","79","0","153","0","0","16"
"electrum","electrum.gui.kivy.uix.dialogs.choice_dialog.py","55","77","0.00%","45","0","74","0","0","3"
"electrum","electrum.gui.kivy.uix.dialogs.password_dialog.py","45","142","0.76%","76","1","131","0","1","10"
"electrum","electrum.gui.kivy.uix.dialogs.qr_scanner.py","100","44","0.00%","15","0","35","2","0","7"
"electrum","electrum.gui.kivy.uix.dialogs.__init__.py","64","220","0.82%","139","4","121","38","1","57"
"electrum","electrum.gui.kivy.uix.dialogs.crash_reporter.py","53","196","4.26%","95","7","164","0","7","25"
"electrum","electrum.gui.kivy.uix.dialogs.qr_dialog.py","100","47","0.00%","12","0","44","0","0","3"
"electrum","electrum.gui.kivy.uix.dialogs.fx_dialog.py","48","111","0.00%","47","0","95","0","0","16"
"electrum","electrum.gui.kivy.uix.dialogs.bump_fee_dialog.py","51","118","0.00%","49","0","107","0","0","11"
"electrum","electrum.gui.kivy.uix.dialogs.nfc_transaction.py","75","36","3.70%","27","1","27","0","1","8"
"electrum","electrum.gui.kivy.uix.dialogs.installwizard.py","15","1047","1.26%","419","12","870","10","11","155"
"electrum","electrum.gui.kivy.uix.dialogs.checkbox_dialog.py","100","52","0.00%","12","0","50","0","0","2"
"electrum","electrum.gui.kivy.uix.dialogs.addresses.py","37","180","0.00%","77","0","165","0","0","15"
"electrum","electrum.gui.kivy.uix.dialogs.seed_options.py","100","51","0.00%","10","0","48","0","0","3"
"electrum","electrum.gui.kivy.uix.dialogs.requests.py","57","157","1.42%","67","2","140","0","2","15"
"electrum","electrum.gui.kivy.uix.dialogs.fee_dialog.py","46","131","0.00%","60","0","121","0","0","10"
"electrum","electrum.gui.kivy.uix.dialogs.tx_dialog.py","39","185","0.00%","89","0","168","0","0","17"
"electrum","electrum.gui.kivy.uix.dialogs.question.py","100","53","0.00%","15","0","47","0","0","6"
"electrum","electrum.gui.kivy.uix.dialogs.settings.py","40","225","0.49%","120","1","201","0","1","23"
"electrum","electrum.gui.kivy.nfc_scanner.__init__.py","100","48","10.00%","24","1","20","17","2","10"
"electrum","electrum.gui.kivy.nfc_scanner.scanner_dummy.py","100","53","10.00%","33","3","30","9","3","11"
"electrum","electrum.gui.kivy.nfc_scanner.scanner_android.py","66","242","28.46%","132","37","130","33","37","42"
"electrum","electrum.gui.qt.fee_slider.py","56","80","3.03%","50","2","66","0","2","12"
"electrum","electrum.gui.qt.address_dialog.py","78","104","36.36%","66","24","66","0","24","14"
"electrum","electrum.gui.qt.amountedit.py","52","128","8.42%","96","7","95","0","8","26"
"electrum","electrum.gui.qt.paytoedit.py","45","254","16.84%","191","27","190","0","32","37"
"electrum","electrum.gui.qt.invoice_list.py","76","91","43.10%","62","24","58","0","25","9"
"electrum","electrum.gui.qt.qrcodewidget.py","45","131","1.94%","102","2","103","0","2","26"
"electrum","electrum.gui.qt.contact_list.py","70","112","36.48%","81","26","74","0","27","12"
"electrum","electrum.gui.qt.history_list.py","10","682","8.51%","532","42","587","0","50","53"
"electrum","electrum.gui.qt.password_dialog.py","44","307","12.32%","207","26","211","5","26","65"
"electrum","electrum.gui.qt.__init__.py","44","346","19.45%","254","47","257","2","50","40"
"electrum","electrum.gui.qt.seed_dialog.py","53","208","19.13%","144","26","162","0","31","20"
"electrum","electrum.gui.qt.main_window.py","0","3360","4.00%","2764","102","2848","13","114","397"
"electrum","electrum.gui.qt.exception_window.py","67","146","25.55%","86","23","90","0","23","33"
"electrum","electrum.gui.qt.network_dialog.py","27","532","7.85%","410","33","420","0","33","79"
"electrum","electrum.gui.qt.util.py","4","947","3.81%","730","25","734","19","28","169"
"electrum","electrum.gui.qt.qrwindow.py","85","56","100.00%","24","24","24","0","24","8"
"electrum","electrum.gui.qt.qrtextedit.py","46","77","0.00%","63","0","63","0","0","14"
"electrum","electrum.gui.qt.console.py","23","368","2.39%","284","6","292","0","7","70"
"electrum","electrum.gui.qt.transaction_dialog.py","41","339","14.96%","256","35","254","3","38","47"
"electrum","electrum.gui.qt.installwizard.py","18","641","2.50%","521","13","558","2","14","68"
"electrum","electrum.gui.qt.completion_text_edit.py","63","122","31.57%","77","24","76","0","24","22"
"electrum","electrum.gui.qt.utxo_list.py","73","89","46.42%","59","24","56","0","26","9"
"electrum","electrum.gui.qt.request_list.py","63","139","30.00%","104","28","100","0","30","11"
"electrum","electrum.gui.qt.address_list.py","47","208","18.63%","173","29","161","0","30","18"
"electrum","electrum.plugins.__init__.py","100","26","NA","0","24","0","0","24","2"
"electrum","electrum.plugins.hw_wallet.plugin.py","63","162","37.63%","91","34","93","10","35","25"
