ansible,lib.ansible.module_utils.azure_rm_common.py,no-else-return,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-public-methods,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-branches,R,2
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-return-statements,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,ungrouped-imports,C,2
ansible,lib.ansible.module_utils.crypto.py,line-too-long,C,1
ansible,lib.ansible.module_utils.crypto.py,missing-docstring,C,3
ansible,lib.ansible.module_utils.crypto.py,invalid-name,C,1
ansible,lib.ansible.module_utils.crypto.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.crypto.py,no-else-raise,R,1
ansible,lib.ansible.module_utils.basic.py,line-too-long,C,65
ansible,lib.ansible.module_utils.basic.py,bad-continuation,C,2
ansible,lib.ansible.module_utils.basic.py,too-many-lines,C,1
ansible,lib.ansible.module_utils.basic.py,missing-docstring,C,40
ansible,lib.ansible.module_utils.basic.py,wrong-import-position,C,31
ansible,lib.ansible.module_utils.basic.py,invalid-name,C,73
ansible,lib.ansible.module_utils.basic.py,no-else-return,R,10
ansible,lib.ansible.module_utils.basic.py,too-many-branches,R,10
ansible,lib.ansible.module_utils.basic.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.basic.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.basic.py,too-many-arguments,R,6
ansible,lib.ansible.module_utils.basic.py,too-many-locals,R,5
ansible,lib.ansible.module_utils.basic.py,too-many-statements,R,4
ansible,lib.ansible.module_utils.basic.py,consider-using-enumerate,C,2
ansible,lib.ansible.module_utils.basic.py,simplifiable-if-statement,R,2
ansible,lib.ansible.module_utils.basic.py,no-self-use,R,16
ansible,lib.ansible.module_utils.basic.py,consider-using-in,R,1
ansible,lib.ansible.module_utils.basic.py,len-as-condition,C,3
ansible,lib.ansible.module_utils.basic.py,too-many-nested-blocks,R,5
ansible,lib.ansible.module_utils.basic.py,too-many-return-statements,R,1
ansible,lib.ansible.module_utils.basic.py,consider-merging-isinstance,R,2
ansible,lib.ansible.module_utils.basic.py,too-many-public-methods,R,1
ansible,lib.ansible.module_utils.basic.py,wrong-import-order,C,22
ansible,lib.ansible.module_utils.openstack.py,line-too-long,C,1
ansible,lib.ansible.module_utils.openstack.py,missing-docstring,C,6
ansible,lib.ansible.module_utils.openstack.py,invalid-name,C,7
ansible,lib.ansible.module_utils.openstack.py,no-else-return,R,1
ansible,lib.ansible.module_utils.cloudscale.py,line-too-long,C,2
ansible,lib.ansible.module_utils.cloudscale.py,missing-docstring,C,3
ansible,lib.ansible.module_utils.cloudscale.py,invalid-name,C,1
ansible,lib.ansible.module_utils.cloudscale.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.cloudscale.py,no-else-return,R,3
ansible,lib.ansible.module_utils.cloudscale.py,inconsistent-return-statements,R,3
ansible,lib.ansible.module_utils.cloudscale.py,too-few-public-methods,R,1
ansible,lib.ansible.module_utils.netapp_module.py,invalid-name,C,2
ansible,lib.ansible.module_utils.netapp_module.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.netapp_module.py,missing-docstring,C,1
ansible,lib.ansible.module_utils.netapp_module.py,unidiomatic-typecheck,C,1
ansible,lib.ansible.module_utils.cloudstack.py,line-too-long,C,6
ansible,lib.ansible.module_utils.cloudstack.py,missing-docstring,C,29
ansible,lib.ansible.module_utils.cloudstack.py,invalid-name,C,18
ansible,lib.ansible.module_utils.cloudstack.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.cloudstack.py,too-many-nested-blocks,R,1
ansible,lib.ansible.module_utils.cloudstack.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.cloudstack.py,no-else-return,R,1
ansible,lib.ansible.module_utils.cloudstack.py,inconsistent-return-statements,R,13
ansible,lib.ansible.module_utils.cloudstack.py,no-self-use,R,1
ansible,lib.ansible.module_utils.cloudstack.py,too-many-public-methods,R,1
ansible,lib.ansible.module_utils.redhat.py,missing-docstring,C,11
ansible,lib.ansible.module_utils.redhat.py,useless-object-inheritance,R,3
ansible,lib.ansible.module_utils.redhat.py,no-self-use,R,1
ansible,lib.ansible.module_utils.redhat.py,invalid-name,C,11
ansible,lib.ansible.module_utils.redhat.py,no-else-return,R,3
ansible,lib.ansible.module_utils.redhat.py,simplifiable-if-statement,R,2
